Casa1, 0.0,1.336295772E9,1.469968719E10,1639233.19
Casa1, 0.0,1.336295773E9,1.33629578327E9,647022.0
Casa1, 0.0,1.336295774E9,1.33629578551E9,858504.0
Casa1, 0.0,1.336295775E9,695859.0,844928.0
Casa1, 0.0,1.336295776E9,1.336362878E9,883817.0
Casa1, 0.0,1.336295777E9,1.336361436E9,974291.0
Casa1, 0.0,1.336295778E9,737654.0,867858.0
Casa1, 0.0,1.336295779E9,1.336728428E9,1441455.0
Casa1, 0.0,1.33629578E9,2.673025466E9,1311038.0
Casa1, 0.0,1.336295781E9,2.0044449581E10,2943305.27
Casa1, 0.0,1.336295782E9,5.345617364E9,2871001.0
Casa1, 0.0,1.336295783E9,5.34561562E9,3397467.0
Casa1, 0.0,1.336295784E9,1.0690801028E10,2659114.83
Casa1, 0.0,1.336295785E9,1.0690798838E10,3565862.85
Casa1, 0.0,1.336295786E9,4.009321387E9,2901495.0
Casa1, 0.0,1.336295787E9,5.345616104E9,527945.4099999999
Casa1, 0.0,1.336295788E9,4.008899521E9,2629462.0
Casa1, 0.0,1.336295789E9,2.673595845E9,2873574.0
Casa1, 0.0,1.33629579E9,5.34518359438E9,3022407.0
Casa1, 0.0,1.336295791E9,4.00888780627E9,3388995.0
Casa1, 0.0,1.336295792E9,9.354506291E9,2432833.5
Casa1, 0.0,1.336295793E9,9.354503884E9,3373329.54
Casa1, 0.0,1.336295794E9,1.3363393744E10,2573923.36
Casa1, 0.0,1.336295795E9,1.4699687119E10,3590987.0
Casa1, 0.0,1.336295796E9,4.009322487E9,2842723.0
Casa1, 0.0,1.336295797E9,5.345616737E9,1552472.59
Casa1, 0.0,1.336295798E9,6.681914038E9,3058161.16
Casa1, 0.0,1.336295799E9,8.01779379E9,3041541.0
Casa1, 0.0,1.3362958E9,5.345618503E9,2897379.0
Casa1, 0.0,1.336295801E9,6.681499262E9,1955397.53
Casa1, 0.0,1.336295802E9,1.2026772511E10,2242246.4699999997
Casa1, 0.0,1.336295803E9,2.672646873E9,2082507.0
